OPERATION_ID,TYPE,USER_ID,PRODUCTION,CONSUME,CONSUME_OTHERS,USER_VOLUME,USER_DENSITY,USER_ROLE,FILE_ID,FILE_SIZE,TOPIC_ID,TOPIC_VOLUME,TOPIC_DENSITY,TOPIC_ROLE
3822,DOWNLOAD,2309578563,0.0,0.0042055681722600715,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3823,DOWNLOAD,1796325673,0.0,0.0042055681722600715,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3824,DOWNLOAD,267162168,0.0,0.0042055681722600715,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3825,DOWNLOAD,1454324990,0.0,0.0042055681722600715,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3826,DOWNLOAD,599476459,0.0,0.0042055681722600715,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3827,DOWNLOAD,639909159,0.0,0.0042055681722600715,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3828,DOWNLOAD,20489981,0.0,0.0042055681722600715,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3829,DOWNLOAD,3520200,0.0,0.0042055681722600715,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3830,DOWNLOAD,426867313,0.0,0.0042055681722600715,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3831,DOWNLOAD,610364711,0.0,0.0042055681722600715,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3832,DOWNLOAD,417030394,0.0,0.0042055681722600715,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3833,DOWNLOAD,240463945,0.0,0.0042055681722600715,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3834,DOWNLOAD,2654968252,0.0,0.0042055681722600715,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3835,DOWNLOAD,592423483,0.0,0.0042055681722600715,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3836,DOWNLOAD,2720746028,0.0,0.0042055681722600715,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3837,DOWNLOAD,1530671085,0.0,0.0042055681722600715,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3838,DOWNLOAD,1653870689,0.0,0.0042055681722600715,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3839,DOWNLOAD,474799476,0.0,0.0042055681722600715,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3840,DOWNLOAD,2694375827,0.0,0.0042055681722600715,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3841,DOWNLOAD,1736424966,0.0,0.0042055681722600715,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3842,DOWNLOAD,2464211811,0.0,0.0042055681722600715,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3843,DOWNLOAD,280593040,0.0,0.0042055681722600715,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3844,DOWNLOAD,357720992,0.0,0.008411136344520145,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3844,DOWNLOAD,357720992,0.0,0.008411136344520145,0.0,0,0.0,,291,6,19,12072698,184549.45004862547,Alpha
3845,DOWNLOAD,211503374,0.0,0.0042055681722600715,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3846,DOWNLOAD,1550884283,0.0,0.0042055681722600715,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3847,DOWNLOAD,187743225,0.0,0.0042055681722600715,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3848,DOWNLOAD,4708802,0.0,0.0042055681722600715,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3849,DOWNLOAD,671290780,0.0,0.0042055681722600715,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3850,DOWNLOAD,2222119922,0.0,0.0042055681722600715,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3851,DOWNLOAD,30013985,0.0,0.0042055681722600715,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3852,DOWNLOAD,545719299,0.0,0.0042055681722600715,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3853,DOWNLOAD,2120529249,0.0,0.0042055681722600715,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3854,DOWNLOAD,1979400157,0.0,0.0042055681722600715,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3855,DOWNLOAD,214837353,0.0,0.0042055681722600715,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3856,DOWNLOAD,990113395,0.0,0.0042055681722600715,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3857,DOWNLOAD,341395009,0.0,0.0042055681722600715,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3858,DOWNLOAD,2353766043,0.0,0.0042055681722600715,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3859,DOWNLOAD,1421573289,0.0,0.0042055681722600715,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3860,DOWNLOAD,2527053943,0.0,0.0042055681722600715,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3861,DOWNLOAD,2081749756,0.0,0.008411136344520145,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3861,DOWNLOAD,2081749756,0.0,0.008411136344520145,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3862,DOWNLOAD,192587463,0.0,0.0042055681722600715,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3863,DOWNLOAD,32318276,0.0,0.0042055681722600715,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3864,DOWNLOAD,2141381395,0.0,0.0042055681722600715,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3865,DOWNLOAD,13854653,0.0,0.0042055681722600715,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3866,DOWNLOAD,29359641,0.0,0.0042055681722600715,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3867,DOWNLOAD,1617606462,0.0,0.0042055681722600715,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3868,DOWNLOAD,226004645,0.0,0.0042055681722600715,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3869,DOWNLOAD,17544846,0.0,0.0042055681722600715,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3870,DOWNLOAD,188672974,0.0,0.0042055681722600715,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3871,DOWNLOAD,17635146,0.0,0.0042055681722600715,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3872,DOWNLOAD,272498387,0.0,0.0042055681722600715,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3873,DOWNLOAD,197904487,0.0,0.0042055681722600715,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3874,DOWNLOAD,622247770,0.0,0.008411136344520145,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3874,DOWNLOAD,622247770,0.0,0.008411136344520145,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3875,DOWNLOAD,6344966,0.0,0.0042055681722600715,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3876,DOWNLOAD,1555847450,0.0,0.0042055681722600715,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3877,DOWNLOAD,194999104,0.0,0.0042055681722600715,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3878,DOWNLOAD,1562449108,0.0,0.0042055681722600715,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3879,DOWNLOAD,1385489582,0.0,0.0042055681722600715,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3880,DOWNLOAD,491497141,0.0,0.0042055681722600715,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3881,DOWNLOAD,337423393,0.0,0.0042055681722600715,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3882,DOWNLOAD,1474931576,0.0,0.0042055681722600715,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3883,DOWNLOAD,2513981475,0.0,0.0042055681722600715,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3884,DOWNLOAD,214407400,0.0,0.0042055681722600715,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3885,DOWNLOAD,1960156043,0.0,0.0042055681722600715,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3886,DOWNLOAD,1283740296,0.0,0.0042055681722600715,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3887,DOWNLOAD,467743587,0.0,0.0042055681722600715,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3888,DOWNLOAD,1553853856,0.0,0.0042055681722600715,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3889,DOWNLOAD,177612733,0.0,0.0042055681722600715,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3890,DOWNLOAD,2876391126,0.0,0.0042055681722600715,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3891,DOWNLOAD,281884255,0.0,0.012616704516780215,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3891,DOWNLOAD,281884255,0.0,0.012616704516780215,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3891,DOWNLOAD,281884255,0.0,0.012616704516780215,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3892,DOWNLOAD,35077211,0.0,0.0042055681722600715,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3893,DOWNLOAD,291535683,0.0,0.0042055681722600715,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3894,DOWNLOAD,232935712,0.0,0.0042055681722600715,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3895,DOWNLOAD,1639089650,0.0,0.0042055681722600715,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3896,DOWNLOAD,2203569330,0.0,0.0042055681722600715,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3897,DOWNLOAD,1706524849,0.0,0.0042055681722600715,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3898,DOWNLOAD,544696941,0.0,0.0042055681722600715,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3899,DOWNLOAD,1646207602,0.0,0.0042055681722600715,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3900,DOWNLOAD,18696429,0.0,0.0042055681722600715,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3901,DOWNLOAD,2055211973,0.0,0.0042055681722600715,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3902,DOWNLOAD,2869232697,0.0,0.0042055681722600715,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3903,DOWNLOAD,231751168,0.0,0.0042055681722600715,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3904,DOWNLOAD,269948289,0.0,0.0042055681722600715,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3905,DOWNLOAD,273830686,0.0,0.0042055681722600715,0.0,0,0.0,,306,5,16,1445325,105013.89989930393,Gamma
3906,UPLOAD,6849281,0.0042055681722600715,0.0,0.6308352258390109,112500,12370.350002288818,Gamma,37,5,3,7790920,154761.83324472606,Alpha
3907,DOWNLOAD,1479592950,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3908,DOWNLOAD,1267883612,0.0,0.008411136344520145,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3908,DOWNLOAD,1267883612,0.0,0.008411136344520145,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3909,DOWNLOAD,1550379794,0.0,0.012616704516780215,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3909,DOWNLOAD,1550379794,0.0,0.012616704516780215,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3909,DOWNLOAD,1550379794,0.0,0.012616704516780215,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3910,DOWNLOAD,309642856,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3911,DOWNLOAD,212323904,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3912,DOWNLOAD,1622073494,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3913,DOWNLOAD,225956430,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3914,DOWNLOAD,2228189907,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3915,DOWNLOAD,243538842,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3916,DOWNLOAD,607412059,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3917,DOWNLOAD,1433711259,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3918,DOWNLOAD,905596418,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3919,DOWNLOAD,1101075998,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3920,DOWNLOAD,638160290,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3921,DOWNLOAD,1739941453,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3922,DOWNLOAD,316165611,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3923,DOWNLOAD,1708390650,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3924,DOWNLOAD,2381669113,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3925,DOWNLOAD,1803440642,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3926,DOWNLOAD,257850854,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3927,DOWNLOAD,1360495458,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3928,DOWNLOAD,2006067904,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3929,DOWNLOAD,285615993,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3930,DOWNLOAD,1517430541,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3931,DOWNLOAD,228944008,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3932,DOWNLOAD,347612652,0.0,0.012616704516780215,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3932,DOWNLOAD,347612652,0.0,0.012616704516780215,0.0,0,0.0,,84,4,12,33670104,621071.7335177362,Beta
3932,DOWNLOAD,347612652,0.0,0.012616704516780215,0.0,0,0.0,,256,7,17,48148607,474209.6834237725,Beta
3933,DOWNLOAD,209843500,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3934,DOWNLOAD,1696716249,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3935,DOWNLOAD,399188282,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3936,DOWNLOAD,1397694296,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3937,DOWNLOAD,2096637844,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3938,DOWNLOAD,402233370,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3939,DOWNLOAD,988245906,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3940,DOWNLOAD,1669601716,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3941,DOWNLOAD,1963407255,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3942,DOWNLOAD,39532667,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3943,DOWNLOAD,2462437045,0.0,0.008411136344520145,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3943,DOWNLOAD,2462437045,0.0,0.008411136344520145,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3944,DOWNLOAD,17827878,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3945,DOWNLOAD,2645876458,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3946,DOWNLOAD,2206322798,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3947,DOWNLOAD,624868167,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3948,DOWNLOAD,314383794,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3949,DOWNLOAD,2239865599,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3950,DOWNLOAD,424961169,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3951,DOWNLOAD,2081257714,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3952,DOWNLOAD,654161729,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3953,DOWNLOAD,311497296,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3954,DOWNLOAD,1480257688,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3955,DOWNLOAD,26614448,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3956,DOWNLOAD,630744262,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3957,DOWNLOAD,2876742452,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3958,DOWNLOAD,1179613377,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3959,DOWNLOAD,259402352,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3960,DOWNLOAD,1553974020,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3961,DOWNLOAD,2905585769,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3962,DOWNLOAD,1682562479,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3963,DOWNLOAD,610474495,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3964,DOWNLOAD,10991798,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3965,DOWNLOAD,2034328328,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3966,DOWNLOAD,1987771921,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3967,DOWNLOAD,1416557222,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3968,DOWNLOAD,1568370297,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3969,DOWNLOAD,54200106,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3970,DOWNLOAD,377569052,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3971,DOWNLOAD,2073016016,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3972,DOWNLOAD,2366055422,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3973,DOWNLOAD,236104707,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3974,DOWNLOAD,177579562,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3975,DOWNLOAD,1528383457,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3976,DOWNLOAD,210142391,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3977,DOWNLOAD,2165357443,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3978,DOWNLOAD,734374314,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3979,DOWNLOAD,53769920,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3980,DOWNLOAD,240178586,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3981,DOWNLOAD,1654655086,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3982,DOWNLOAD,342813635,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3983,DOWNLOAD,851089156,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3984,DOWNLOAD,1090504700,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3985,DOWNLOAD,16014993,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3986,DOWNLOAD,329369852,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3987,DOWNLOAD,459740900,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3988,DOWNLOAD,1970967983,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3989,DOWNLOAD,1559725779,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3990,DOWNLOAD,284929971,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3991,DOWNLOAD,548267172,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3992,DOWNLOAD,762022357,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3993,DOWNLOAD,1100643974,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3994,DOWNLOAD,1259025613,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3995,DOWNLOAD,359030100,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3996,DOWNLOAD,838724251,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3997,DOWNLOAD,351130359,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3998,DOWNLOAD,204755433,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
3999,DOWNLOAD,266604184,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
4000,DOWNLOAD,1445637143,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
4001,DOWNLOAD,2276172632,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
4002,DOWNLOAD,986163654,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
4003,DOWNLOAD,1836085304,0.0,0.008411136344520145,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
4003,DOWNLOAD,1836085304,0.0,0.008411136344520145,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
4004,DOWNLOAD,878015813,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
4005,DOWNLOAD,1607640322,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
4006,DOWNLOAD,428411464,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
4007,DOWNLOAD,1384167900,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
4008,DOWNLOAD,1139924663,0.0,0.021027840861300363,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
4008,DOWNLOAD,1139924663,0.0,0.021027840861300363,0.0,0,0.0,,6,7,21,5777280,227799.00031396,Gamma
4008,DOWNLOAD,1139924663,0.0,0.021027840861300363,0.0,0,0.0,,81,6,7,20247384,314153.81664669514,Beta
4008,DOWNLOAD,1139924663,0.0,0.021027840861300363,0.0,0,0.0,,81,6,7,20247384,314153.81664669514,Beta
4008,DOWNLOAD,1139924663,0.0,0.021027840861300363,0.0,0,0.0,,236,4,22,1707174,77027.88338194788,Gamma
4009,DOWNLOAD,2329732735,0.0,0.008411136344520145,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
4009,DOWNLOAD,2329732735,0.0,0.008411136344520145,0.0,0,0.0,,196,8,3,7790920,154761.83324472606,Alpha
4010,DOWNLOAD,1591724319,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
4011,DOWNLOAD,309669242,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
4012,DOWNLOAD,1456346993,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
4013,DOWNLOAD,1553554686,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
4014,DOWNLOAD,2226723821,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
4015,DOWNLOAD,1202597790,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
4016,DOWNLOAD,203482297,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
4017,DOWNLOAD,308170662,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
4018,DOWNLOAD,405671234,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
4019,DOWNLOAD,229158125,0.0,0.0042055681722600715,0.0,0,0.0,,37,5,3,7790920,154761.83324472606,Alpha
